source,review_id,group_id,continuity_correction_rule,start_order,start_name,initial_log_l00,initial_l10,initial_log_l11,optimizer_success,optimizer_status,optimizer_message,optimizer_iterations,optimizer_reported_objective,endpoint_log_l00,endpoint_l10,endpoint_log_l11,endpoint_log_l00_at_lower_bound,endpoint_log_l11_at_lower_bound,raw_gradient_log_l00,raw_gradient_l10,raw_gradient_log_l11,raw_gradient_max_abs,projected_kkt_gradient_log_l00,projected_kkt_gradient_l10,projected_kkt_gradient_log_l11,projected_kkt_gradient_max_abs,recomputed_objective,sensitivity,specificity,reported_token_signature,finite_recomputed_objective,covariance_matrices_psd,valid_endpoint,selected,numerical_tie_with_minimum,objective_delta_from_minimum,maximum_central_probability_delta_from_minimum
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:1,zero_cell_triggered,0,empirical,-0.08618235536674121,-0.45622742267237154,0.23915508878179467,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,71.15102198613835,-0.3727853890528613,-0.38963185634716224,0.1393724857978607,False,False,2.842170944536394e-06,-1.421085472268197e-06,0.0,2.842170944536394e-06,2.842170944536394e-06,-1.421085472268197e-06,0.0,2.842170944536394e-06,71.15102198613835,0.6800597305703625,0.8730426861778967,68.0%|87.3%|0.6801|0.8730|0.6148|0.8274|0.7389|0.9080|0.3484|0.3827|0.8942|0.9871|0.171|0.1709,True,True,True,False,True,2.7000623958883807e-13,4.819038501580053e-09
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:1,zero_cell_triggered,1,minus2_zero_minus2,-2.0,0.0,-2.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,71.15102198613808,-0.3727855082543346,-0.3896316693930694,0.13937251118652455,False,False,0.0,-1.421085472268197e-06,1.421085472268197e-06,1.421085472268197e-06,0.0,-1.421085472268197e-06,1.421085472268197e-06,1.421085472268197e-06,71.15102198613808,0.680059725751324,0.8730426859390579,68.0%|87.3%|0.6801|0.8730|0.6148|0.8274|0.7389|0.9080|0.3484|0.3827|0.8942|0.9871|0.171|0.1709,True,True,True,True,True,0.0,0.0
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:1,zero_cell_triggered,2,zero_zero_zero,0.0,0.0,0.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,71.15102198613812,-0.3727854820707542,-0.3896317840861916,0.13937250179070027,False,False,0.0,0.0,4.263256416804591e-06,4.263256416804591e-06,0.0,0.0,4.263256416804591e-06,4.263256416804591e-06,71.15102198613812,0.6800597265946199,0.8730426861843661,68.0%|87.3%|0.6801|0.8730|0.6148|0.8274|0.7389|0.9080|0.3484|0.3827|0.8942|0.9871|0.171|0.1709,True,True,True,False,True,4.263256414560601e-14,8.432958775728139e-10
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:1,zero_cell_triggered,3,one_zero_one,1.0,0.0,1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,71.15102198613869,-0.3727854450779914,-0.3896320022625505,0.13937245167012374,False,False,1.421085472268197e-06,-2.842170944536394e-06,0.0,2.842170944536394e-06,1.421085472268197e-06,-2.842170944536394e-06,0.0,2.842170944536394e-06,71.15102198613869,0.6800597277272933,0.8730426860936913,68.0%|87.3%|0.6801|0.8730|0.6148|0.8274|0.7389|0.9080|0.3484|0.3827|0.8942|0.9871|0.171|0.1709,True,True,True,False,True,6.110667527536862e-13,1.975969277090428e-09
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:1,zero_cell_triggered,4,lower_zero_lower,-8.0,0.0,-8.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,86.80560793425957,-0.9901531035940577,-1.1878199791954656,-7.997827368030984,False,False,1.421085464379588e-06,-1.4210854801568062e-06,-7.105427400784031e-06,7.105427400784031e-06,1.421085464379588e-06,-1.4210854801568062e-06,-7.105427400784031e-06,7.105427400784031e-06,86.80560793425957,0.6218723758993909,0.8693168892188738,62.2%|86.9%|0.6219|0.8693|0.5744|0.8237|0.6671|0.9045|0.4361|0.3870|0.7776|0.9859|0.137|0.1373,True,True,True,False,False,15.654585948121493,0.05818734985193308
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:1,zero_cell_triggered,5,minus1_plus2_minus1,-1.0,2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,71.15102198613809,-0.3727854937020252,-0.38963169727253505,0.13937247977172182,False,False,0.0,0.0,-1.421085472268197e-06,1.421085472268197e-06,0.0,0.0,-1.421085472268197e-06,1.421085472268197e-06,71.15102198613809,0.6800597264119561,0.8730426854984379,68.0%|87.3%|0.6801|0.8730|0.6148|0.8274|0.7389|0.9080|0.3484|0.3827|0.8942|0.9871|0.171|0.1709,True,True,True,False,True,1.4210854715202004e-14,6.60632104576564e-10
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:1,zero_cell_triggered,6,minus1_minus2_minus1,-1.0,-2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,71.15102198613809,-0.3727854750521891,-0.38963163581833005,0.13937251293633737,False,False,1.421085472268197e-06,0.0,1.421085472268197e-06,1.421085472268197e-06,1.421085472268197e-06,0.0,1.421085472268197e-06,1.421085472268197e-06,71.15102198613809,0.6800597273304037,0.8730426858566491,68.0%|87.3%|0.6801|0.8730|0.6148|0.8274|0.7389|0.9080|0.3484|0.3827|0.8942|0.9871|0.171|0.1709,True,True,True,False,True,1.4210854715202004e-14,1.5790796448200695e-09
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:2,zero_cell_triggered,0,empirical,0.6998015510223974,-0.49942543662960154,-1.9260112175887776,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,11.157675879044774,0.6500559056455801,-0.6793700676447181,-8.0,False,True,3.55271366094897e-07,0.0,3.5527137003920156e-07,3.5527137003920156e-07,3.55271366094897e-07,0.0,0.0,3.55271366094897e-07,11.157675879044774,0.44248253172819935,0.9680136747375534,44.2%|96.8%|0.4425|0.9680|0.1424|0.9309|0.7914|0.9855|0.0134|0.8643|0.9789|0.9931|0.151|0.1506,True,True,True,False,True,1.2434497875801753e-14,2.5684670501568974e-09
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:2,zero_cell_triggered,1,minus2_zero_minus2,-2.0,0.0,-2.0,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,11.157675879044763,0.6500558597807256,-0.6793700623797314,-8.0,False,True,0.0,0.0,3.5527137003920156e-07,3.5527137003920156e-07,0.0,0.0,0.0,0.0,11.157675879044763,0.44248252966431556,0.9680136749243291,44.2%|96.8%|0.4425|0.9680|0.1424|0.9309|0.7914|0.9855|0.0134|0.8643|0.9789|0.9931|0.151|0.1506,True,True,True,True,True,1.7763568394002505e-15,5.045832640604431e-10
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:2,zero_cell_triggered,2,zero_zero_zero,0.0,0.0,0.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,11.157675879044762,0.650055847483462,-0.6793700587639045,-8.0,False,True,1.776356830474485e-07,0.0,5.329070550588023e-07,5.329070550588023e-07,1.776356830474485e-07,0.0,0.0,1.776356830474485e-07,11.157675879044762,0.4424825291597323,0.968013674948654,44.2%|96.8%|0.4425|0.9680|0.1424|0.9309|0.7914|0.9855|0.0134|0.8643|0.9789|0.9931|0.151|0.1506,True,True,True,False,True,0.0,0.0
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:2,zero_cell_triggered,3,one_zero_one,1.0,0.0,1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,11.157675879044762,0.6500558447532332,-0.6793700231173992,-8.0,False,True,1.776356830474485e-07,1.776356830474485e-07,3.5527137003920156e-07,3.5527137003920156e-07,1.776356830474485e-07,1.776356830474485e-07,0.0,1.776356830474485e-07,11.157675879044762,0.44248252981888947,0.9680136745469432,44.2%|96.8%|0.4425|0.9680|0.1424|0.9309|0.7914|0.9855|0.0134|0.8643|0.9789|0.9931|0.151|0.1506,True,True,True,False,True,0.0,6.591571732883494e-10
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:2,zero_cell_triggered,4,lower_zero_lower,-8.0,0.0,-8.0,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,11.157675879044763,0.650055822601021,-0.6793700448188953,-8.0,False,True,0.0,0.0,5.329070550588023e-07,5.329070550588023e-07,0.0,0.0,0.0,0.0,11.157675879044763,0.4424825282854628,0.9680136749204237,44.2%|96.8%|0.4425|0.9680|0.1424|0.9309|0.7914|0.9855|0.0134|0.8643|0.9789|0.9931|0.151|0.1506,True,True,True,False,True,1.7763568394002505e-15,8.7426949013647e-10
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:2,zero_cell_triggered,5,minus1_plus2_minus1,-1.0,2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,11.157675879044765,0.6500558363870814,-0.6793700015777534,-8.0,False,True,-1.776356830474485e-07,1.776356830474485e-07,3.5527137003920156e-07,3.5527137003920156e-07,-1.776356830474485e-07,1.776356830474485e-07,0.0,1.776356830474485e-07,11.157675879044765,0.4424825298978932,0.9680136743405663,44.2%|96.8%|0.4425|0.9680|0.1424|0.9309|0.7914|0.9855|0.0134|0.8643|0.9789|0.9931|0.151|0.1506,True,True,True,False,True,3.552713678800501e-15,7.381609212764317e-10
Cochrane DTA Reference Dataset,CD007394,legacy:CD007394:2,zero_cell_triggered,6,minus1_minus2_minus1,-1.0,-2.0,-1.0,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,35,11.157675879044763,0.6500558374159235,-0.6793700109374126,-8.0,False,True,0.0,0.0,3.5527137003920156e-07,3.5527137003920156e-07,0.0,0.0,0.0,0.0,11.157675879044763,0.44248252973964974,0.968013674444354,44.2%|96.8%|0.4425|0.9680|0.1424|0.9309|0.7914|0.9855|0.0134|0.8643|0.9789|0.9931|0.151|0.1506,True,True,True,False,True,1.7763568394002505e-15,5.799174473963831e-10
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:12,zero_cell_triggered,0,empirical,-1.8232343516358427,-0.1960430544891369,-0.9608427291722699,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,2.14499493521023,-0.44742479054799644,-0.4435442020547885,-8.0,False,True,2.415845302855935e-05,-4.987121829241204e-05,6.217248975686026e-07,4.987121829241204e-05,2.415845302855935e-05,-4.987121829241204e-05,0.0,4.987121829241204e-05,2.14499493521023,0.9469753640315743,0.282944596651308,94.7%|28.3%|0.9470|0.2829|0.8844|0.2103|0.9766|0.3690|0.7973|0.1319|0.9878|0.5061|0.043|0.0426,True,True,True,False,False,2.137485743958223e-10,6.59378068812444e-08
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:12,zero_cell_triggered,1,minus2_zero_minus2,-2.0,0.0,-2.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,2.1449949349964816,-0.44743752782601676,-0.44354182921911445,-8.0,False,True,1.3322676302514348e-07,1.7763568403352462e-07,6.661338188235028e-07,6.661338188235028e-07,1.3322676302514348e-07,1.7763568403352462e-07,0.0,1.7763568403352462e-07,2.1449949349964816,0.9469754299693812,0.282944594662593,94.7%|28.3%|0.9470|0.2829|0.8844|0.2103|0.9766|0.3690|0.7973|0.1319|0.9878|0.5061|0.043|0.0426,True,True,True,False,True,0.0,0.0
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:12,zero_cell_triggered,2,zero_zero_zero,0.0,0.0,0.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,2.144994934996482,-0.4474375442993693,-0.4435418295532967,-8.0,False,True,4.4408921008381155e-08,8.881784201676231e-08,5.773159763137025e-07,5.773159763137025e-07,4.4408921008381155e-08,8.881784201676231e-08,0.0,8.881784201676231e-08,2.144994934996482,0.9469754301247757,0.2829445946429495,94.7%|28.3%|0.9470|0.2829|0.8844|0.2103|0.9766|0.3690|0.7973|0.1319|0.9878|0.5061|0.043|0.0426,True,True,True,False,True,4.440892098500626e-16,1.5539447506540682e-10
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:12,zero_cell_triggered,3,one_zero_one,1.0,0.0,1.0,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,30,2.1449949349964883,-0.4474374810757448,-0.44354183522761226,-8.0,False,True,0.0,0.0,4.884981338039021e-07,4.884981338039021e-07,0.0,0.0,0.0,0.0,2.1449949349964883,0.9469754296717232,0.2829445946834402,94.7%|28.3%|0.9470|0.2829|0.8844|0.2103|0.9766|0.3690|0.7973|0.1319|0.9878|0.5061|0.043|0.0426,True,True,True,True,True,6.661338147750939e-15,2.9765800935166453e-10
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:12,zero_cell_triggered,4,lower_zero_lower,-8.0,0.0,-8.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,3.6071890216615845,-8.0,0.4436812493646592,-7.99949935911569,True,False,0.0014630963196639417,0.0,-8.881784250980039e-08,0.0014630963196639417,0.0,0.0,-8.881784250980039e-08,8.881784250980039e-08,3.6071890216615845,0.9557825590746615,0.2792094554611233,95.6%|27.9%|0.9558|0.2792|0.9182|0.2070|0.9765|0.3651|0.9182|0.1297|0.9765|0.5017|0.046|0.0461,True,True,True,False,False,1.4621940866651029,0.008807129105280254
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:12,zero_cell_triggered,5,minus1_plus2_minus1,-1.0,2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,2.144994934996483,-0.4474375562720977,-0.44354182794359687,-8.0,False,True,-4.4408921008381155e-08,0.0,4.884981338039021e-07,4.884981338039021e-07,-4.4408921008381155e-08,0.0,0.0,4.4408921008381155e-08,2.144994934996483,0.9469754301995446,0.28294459463796634,94.7%|28.3%|0.9470|0.2829|0.8844|0.2103|0.9766|0.3690|0.7973|0.1319|0.9878|0.5061|0.043|0.0426,True,True,True,False,True,1.3322676295501878e-15,2.301633328372077e-10
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:12,zero_cell_triggered,6,minus1_minus2_minus1,-1.0,-2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,2.14499493499649,-0.447437478115731,-0.4435418393202191,-8.0,False,True,4.4408921008381155e-08,-2.220446050419058e-07,5.329070550588023e-07,5.329070550588023e-07,4.4408921008381155e-08,-2.220446050419058e-07,0.0,2.220446050419058e-07,2.14499493499649,0.9469754297293632,0.28294459466613786,94.7%|28.3%|0.9470|0.2829|0.8844|0.2103|0.9766|0.3690|0.7973|0.1319|0.9878|0.5061|0.043|0.0426,True,True,True,False,True,8.43769498715119e-15,2.4001800547068797e-10
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:15,zero_cell_triggered,0,empirical,0.4221420627782526,-0.615500305621659,-0.47601182724410107,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,5.784249815955253,-0.009010740154028167,-0.8803659209989646,-1.8353567550888044,False,False,2.6645352591162e-07,3.55271366094897e-07,-1.7763568501960078e-07,3.55271366094897e-07,2.6645352591162e-07,3.55271366094897e-07,-1.7763568501960078e-07,3.55271366094897e-07,5.784249815955253,0.7551834814472004,0.510628348304824,75.5%|51.1%|0.7552|0.5106|0.5574|0.3325|0.8831|0.6861|0.2665|0.1346|0.9632|0.8750|0.034|0.0344,True,True,True,True,True,0.0,0.0
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:15,zero_cell_triggered,1,minus2_zero_minus2,-2.0,0.0,-2.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,5.784249815955644,-0.009010853719989088,-0.8803659894726292,-1.8353589656798042,False,False,-1.7763568394107998e-06,-1.6875389889507607e-06,-8.881784250980039e-08,1.7763568394107998e-06,-1.7763568394107998e-06,-1.6875389889507607e-06,-8.881784250980039e-08,1.7763568394107998e-06,5.784249815955644,0.7551834803634401,0.5106283506971676,75.5%|51.1%|0.7552|0.5106|0.5574|0.3325|0.8831|0.6861|0.2665|0.1346|0.9632|0.8750|0.034|0.0344,True,True,True,False,True,3.9168668308775523e-13,2.3923436565098655e-09
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:15,zero_cell_triggered,2,zero_zero_zero,0.0,0.0,0.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,5.784249815955533,-0.009010730588383623,-0.8803660324397473,-1.8353586971964864,False,False,1.7763568394108e-07,-5.329070491423455e-07,2.6645352752940114e-07,5.329070491423455e-07,1.7763568394108e-07,-5.329070491423455e-07,2.6645352752940114e-07,5.329070491423455e-07,5.784249815955533,0.7551834785688667,0.5106283504284628,75.5%|51.1%|0.7552|0.5106|0.5574|0.3325|0.8831|0.6861|0.2665|0.1346|0.9632|0.8750|0.034|0.0344,True,True,True,False,True,2.8066438062523957e-13,2.8783336825100037e-09
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:15,zero_cell_triggered,3,one_zero_one,1.0,0.0,1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,5.784249815960688,-0.009010342087943648,-0.8803654468475316,-1.8353465388509373,False,False,9.7699626167594e-06,1.1723955081131601e-05,8.881784250980039e-08,1.1723955081131601e-05,9.7699626167594e-06,1.1723955081131601e-05,8.881784250980039e-08,1.1723955081131601e-05,5.784249815960688,0.7551834854056871,0.5106283355926987,75.5%|51.1%|0.7552|0.5106|0.5574|0.3325|0.8831|0.6861|0.2665|0.1346|0.9632|0.8750|0.034|0.0344,True,True,True,False,False,5.4356519285647664e-12,1.271212524134313e-08
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:15,zero_cell_triggered,4,lower_zero_lower,-8.0,0.0,-8.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,5.7953337247823455,-0.020639015357811357,-0.8928797220083937,-7.998775468958953,False,False,2.6645352586539766e-07,-3.55271366094897e-07,0.0,3.55271366094897e-07,2.6645352586539766e-07,-3.55271366094897e-07,0.0,3.55271366094897e-07,5.7953337247823455,0.7544563128349804,0.5110704423739417,75.4%|51.1%|0.7545|0.5111|0.5601|0.3333|0.8811|0.6861|0.2710|0.1353|0.9621|0.8747|0.034|0.0344,True,True,True,False,False,0.01108390882709287,0.0007271686122199972
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:15,zero_cell_triggered,5,minus1_plus2_minus1,-1.0,2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,5.784249815957059,-0.009010957368308039,-0.8803660279068327,-1.8353628200499115,False,False,-7.1054273576432e-07,0.0,-5.329070550588023e-07,7.1054273576432e-07,-7.1054273576432e-07,0.0,-5.329070550588023e-07,7.1054273576432e-07,5.784249815957059,0.7551834726254908,0.510628352808892,75.5%|51.1%|0.7552|0.5106|0.5574|0.3325|0.8831|0.6861|0.2665|0.1346|0.9632|0.8750|0.034|0.0344,True,True,True,False,True,1.8065549056700547e-12,8.821709585049575e-09
Cochrane DTA Reference Dataset,CD008054,legacy:CD008054:15,zero_cell_triggered,6,minus1_minus2_minus1,-1.0,-2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,5.784249815955597,-0.009010593708197005,-0.8803660186514575,-1.8353540742301635,False,False,-1.8651746813813398e-06,-3.907985027043867e-06,3.5527137003920156e-07,3.907985027043867e-06,-1.8651746813813398e-06,-3.907985027043867e-06,3.5527137003920156e-07,3.907985027043867e-06,5.784249815955597,0.7551834885117771,0.5106283483366411,75.5%|51.1%|0.7552|0.5106|0.5574|0.3325|0.8831|0.6861|0.2665|0.1346|0.9632|0.8750|0.034|0.0344,True,True,True,False,True,3.446132268436486e-13,7.064576701409919e-09
Cochrane DTA Reference Dataset,CD008081,legacy:CD008081:1,zero_cell_triggered,0,empirical,-0.5500836236516086,-0.8221526770573361,-0.8607047492479792,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,3.7477217003303123,-1.2478648463573245,-0.8705375516042082,-8.0,False,True,-5.329070550588023e-07,-9.769962567609667e-07,1.7763568501960078e-07,9.769962567609667e-07,-5.329070550588023e-07,-9.769962567609667e-07,0.0,9.769962567609667e-07,3.7477217003303123,0.7927613849768121,0.8399051567509404,79.3%|84.0%|0.7928|0.8399|0.7419|0.7357|0.8358|0.9081|0.6705|0.4594|0.8779|0.9700|0.209|0.2095,True,True,True,False,True,3.6415315207705135e-14,1.5989093382628994e-09
Cochrane DTA Reference Dataset,CD008081,legacy:CD008081:1,zero_cell_triggered,1,minus2_zero_minus2,-2.0,0.0,-2.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,3.7477217211805574,-1.2478647513184218,-0.8705373821430017,-7.7450896204510755,False,False,3.5527137003920156e-07,1.5987211474270365e-06,0.0,1.5987211474270365e-06,3.5527137003920156e-07,1.5987211474270365e-06,0.0,1.5987211474270365e-06,3.7477217211805574,0.792761385895549,0.8399051528184788,79.3%|84.0%|0.7928|0.8399|0.7419|0.7357|0.8358|0.9081|0.6705|0.4594|0.8779|0.9700|0.209|0.2095,True,True,True,False,True,2.085028150133894e-08,2.33355224033005e-09
Cochrane DTA Reference Dataset,CD008081,legacy:CD008081:1,zero_cell_triggered,2,zero_zero_zero,0.0,0.0,0.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,3.74772175776819,-1.2478724015246645,-0.8705420027653378,-7.48320016431683,False,False,-8.268941137662415e-05,-0.00014157563938881645,1.7763568501960078e-07,0.00014157563938881645,-8.268941137662415e-05,-0.00014157563938881645,1.7763568501960078e-07,0.00014157563938881645,3.74772175776819,0.7927615165445427,0.8399053992454439,79.3%|84.0%|0.7928|0.8399|0.7419|0.7357|0.8358|0.9081|0.6705|0.4594|0.8779|0.9700|0.209|0.2095,True,True,True,False,False,5.7437913980606936e-08,2.440934129266381e-07
Cochrane DTA Reference Dataset,CD008081,legacy:CD008081:1,zero_cell_triggered,3,one_zero_one,1.0,0.0,1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,3.7477217621672025,-1.247846322804262,-0.8705333065451533,-7.464950576662987,False,False,0.00014992451815654305,0.00019868551148857116,8.881784250980039e-08,0.00019868551148857116,0.00014992451815654305,0.00019868551148857116,8.881784250980039e-08,0.00019868551148857116,3.7477217621672025,0.7927611650189919,0.8399047937236725,79.3%|84.0%|0.7928|0.8399|0.7419|0.7357|0.8358|0.9081|0.6705|0.4594|0.8779|0.9700|0.209|0.2095,True,True,True,False,False,6.183692669026186e-08,3.614283584640887e-07
Cochrane DTA Reference Dataset,CD008081,legacy:CD008081:1,zero_cell_triggered,4,lower_zero_lower,-8.0,0.0,-8.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,7.474502435481396,-8.0,0.8192745388977444,-7.9998561663421635,True,False,0.00895639123868827,-8.881784152372424e-08,0.0,0.00895639123868827,0.0,-8.881784152372424e-08,0.0,8.881784152372424e-08,7.474502435481396,0.806635199268186,0.8431128086464326,80.7%|84.3%|0.8066|0.8431|0.7719|0.7453|0.8372|0.9080|0.7719|0.4911|0.8372|0.9677|0.221|0.2215,True,True,True,False,False,3.72678073515112,0.013873814890105418
Cochrane DTA Reference Dataset,CD008081,legacy:CD008081:1,zero_cell_triggered,5,minus1_plus2_minus1,-1.0,2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,3.747721700330276,-1.247864833925761,-0.8705375052787029,-8.0,False,True,-1.7763568501960078e-07,1.776356830474485e-07,2.6645352752940114e-07,2.6645352752940114e-07,-1.7763568501960078e-07,1.776356830474485e-07,0.0,1.7763568501960078e-07,3.747721700330276,0.7927613843780806,0.839905155152031,79.3%|84.0%|0.7928|0.8399|0.7419|0.7357|0.8358|0.9081|0.6705|0.4594|0.8779|0.9700|0.209|0.2095,True,True,True,True,True,0.0,0.0
Cochrane DTA Reference Dataset,CD008081,legacy:CD008081:1,zero_cell_triggered,6,minus1_minus2_minus1,-1.0,-2.0,-1.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,3.7477217031324166,-1.2478647106664589,-0.8705375207365994,-7.95719984092165,False,False,6.217248975686026e-07,3.55271366094897e-07,1.7763568501960078e-07,6.217248975686026e-07,6.217248975686026e-07,3.55271366094897e-07,1.7763568501960078e-07,6.217248975686026e-07,3.7477217031324166,0.7927613837767853,0.8399051543882242,79.3%|84.0%|0.7928|0.8399|0.7419|0.7357|0.8358|0.9081|0.6705|0.4594|0.8779|0.9700|0.209|0.2095,True,True,True,False,True,2.802140741664516e-09,7.638067955895167e-10
Cochrane DTA Reference Dataset,CD008760,legacy:CD008760:1,zero_cell_triggered,0,empirical,-0.07701418176330876,-0.2151831713912684,-0.27426183855498065,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,15.36941200491596,-1.1990205790082662,-0.012021040497837358,-0.4509998629610215,False,False,5.329070550588023e-07,8.881784197053999e-07,3.5527136806704924e-07,8.881784197053999e-07,5.329070550588023e-07,8.881784197053999e-07,3.5527136806704924e-07,8.881784197053999e-07,15.36941200491596,0.7979091487135922,0.7910343876731541,79.8%|79.1%|0.7979|0.7910|0.7474|0.6912|0.8405|0.8649|0.6716|0.4941|0.8840|0.9362|0.175|0.1748,True,True,True,False,True,2.842170943040401e-14,1.2313469133218291e-09
Cochrane DTA Reference Dataset,CD008760,legacy:CD008760:1,zero_cell_triggered,1,minus2_zero_minus2,-2.0,0.0,-2.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,15.369412004915963,-1.1990208400262252,-0.012021206985976298,-0.4509998027945559,False,False,-1.7763568501960078e-07,1.7763568394108e-07,7.105427361340985e-07,7.105427361340985e-07,-1.7763568501960078e-07,1.7763568394108e-07,7.105427361340985e-07,7.105427361340985e-07,15.369412004915963,0.7979091478783448,0.791034391049387,79.8%|79.1%|0.7979|0.7910|0.7474|0.6912|0.8405|0.8649|0.6716|0.4941|0.8840|0.9362|0.175|0.1748,True,True,True,False,True,3.197442310920451e-14,2.144885935528862e-09
Cochrane DTA Reference Dataset,CD008760,legacy:CD008760:1,zero_cell_triggered,2,zero_zero_zero,0.0,0.0,0.0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,16.382597345160313,-8.0,-0.6358712205346632,-4.734064602410976,True,False,0.0004128253319855522,2.3092638796168304e-05,-7.105427400784031e-07,0.0004128253319855522,0.0,2.3092638796168304e-05,-7.105427400784031e-07,2.3092638796168304e-05,16.382597345160313,0.7963296366903373,0.7908426100901452,79.6%|79.1%|0.7963|0.7908|0.7610|0.6910|0.8276|0.8647|0.7610|0.4944|0.8276|0.9360|0.174|0.1737,True,True,True,False,False,1.013185340244382,0.001579511083148799
