replicate,median_fraction_5,median_fraction_20,median_fraction_50,sampled_profile_count
451,0.2232117261354667,0.2789206831769446,0.3027169625212638,259
452,0.235759514163908,0.293128733608058,0.321370351406138,268
453,0.25402302258361353,0.32153027139120927,0.3473347520596286,284
454,0.2516937586893593,0.3175909485086682,0.3339686828903065,280
455,0.2195814158586158,0.2757605974908036,0.2992567099641808,288
456,0.2133574269194609,0.2703259432191322,0.2918780844428528,249
457,0.2243189748024541,0.2789206831769446,0.3058201828173736,259
458,0.22161003528168954,0.277934992751497,0.30284846173329316,268
459,0.2237653504689604,0.28174865691552126,0.3037304432738222,248
460,0.2225513998401464,0.2789206831769446,0.2989842438071778,309
461,0.2371521846497087,0.293128733608058,0.314132726882343,278
462,0.2253723096026641,0.2839605824146379,0.3069087782979427,265
463,0.2311241001150748,0.2922321550118127,0.3136224450347014,277
464,0.2225513998401464,0.2845328056159096,0.3133480325419154,283
465,0.2337885578131195,0.299671352037633,0.3182846657171155,279
466,0.2863589575139507,0.3579855286322331,0.380476594853164,258
467,0.23813766282510296,0.3013859136747499,0.3056522978479856,286
468,0.2311241001150748,0.29221660638390257,0.31185735123219105,266
469,0.2283572229168268,0.2913044791597471,0.3100922574296808,271
470,0.2337885578131195,0.2922321550118127,0.3312162367190932,261
471,0.2479825925621485,0.3175159416037659,0.3339686828903065,269
472,0.2331667147670941,0.2913044791597471,0.3136224450347014,273
473,0.22686476625974544,0.2799009469470248,0.30226277561046133,274
474,0.2466908804312628,0.3087139043396174,0.3124603008240177,283
475,0.235759514163908,0.299671352037633,0.328607975929933,249
476,0.2762838520990558,0.3427361371454381,0.352299362191514,291
477,0.2253723096026641,0.2873710013112353,0.3133480325419154,259
478,0.2253723096026641,0.2853982859120177,0.306464594352574,273
479,0.2311241001150748,0.28857831345776774,0.3133480325419154,272
480,0.23477403598851376,0.29268044430993534,0.31855379867328976,264
481,0.2331667147670941,0.2913044791597471,0.3096279725491575,271
482,0.22504624103699977,0.28857831345776774,0.3137403797121292,256
483,0.22896309794785716,0.29054505238202366,0.30668668632525836,274
484,0.23034653654698117,0.2921062930442765,0.31127627912684924,298
485,0.2337885578131195,0.2913044791597471,0.314132726882343,285
486,0.2466908804312628,0.3087139043396174,0.3339686828903065,245
487,0.2405158114862979,0.299671352037633,0.3133480325419154,259
488,0.2253723096026641,0.2853982859120177,0.3069087782979427,289
489,0.2225513998401464,0.28496554576396366,0.31127627912684924,252
490,0.2460758586940231,0.30590718982574205,0.3330320061972417,264
491,0.22047705252481403,0.2782104961837062,0.2970433925976116,278
492,0.2238039093135138,0.2795367314164046,0.3055726333563632,253
493,0.2331667147670941,0.2922321550118127,0.3124603008240177,267
494,0.2311241001150748,0.2922321550118127,0.328607975929933,261
495,0.2238039093135138,0.2799009469470248,0.3029799609453225,270
496,0.2592928289746888,0.3248366825722654,0.3513452601646726,244
497,0.2227199369335751,0.2778635873389679,0.3055726333563632,251
498,0.2405158114862979,0.3031004753118667,0.3326114541686377,276
499,0.2198459376700545,0.2745093707676341,0.2951025413880453,253
500,0.22896309794785716,0.2913044791597471,0.314132726882343,278
501,0.2238039093135138,0.2798738357434901,0.3027169625212638,285
502,0.22678931152477885,0.28967571619398774,0.306464594352574,298
503,0.222305998285177,0.2795367314164046,0.3058201828173736,263
504,0.23813766282510296,0.29268044430993534,0.3110441366865876,278
505,0.23813766282510296,0.29221660638390257,0.31290416668296656,282
506,0.25402302258361353,0.3207463669480786,0.34809382888036455,274
507,0.2232117261354667,0.2795367314164046,0.306464594352574,267
508,0.24063311932313153,0.30204876367444583,0.3323747462074982,258
509,0.2627361016291179,0.31891696031125094,0.3339686828903065,280
510,0.2247201724713354,0.2853982859120177,0.3124603008240177,253
511,0.2466908804312628,0.3087139043396174,0.3326397646085046,283
512,0.2227199369335751,0.2778635873389679,0.3029799609453225,251
513,0.2479825925621485,0.3176659554135705,0.34260399069451997,280
514,0.2295689729788875,0.2845328056159096,0.3069087782979427,261
515,0.2758243872344376,0.3457360127627765,0.36000393468915526,304
516,0.235759514163908,0.299671352037633,0.3098601149894191,274
517,0.2743799301469627,0.3269394040180634,0.3519090986770024,289
518,0.2232117261354667,0.2839605824146379,0.3069087782979427,299
519,0.2313678438729908,0.2921062930442765,0.3182846657171155,270
520,0.2758243872344376,0.3461509110335172,0.3703466792065161,253
521,0.23726949248654233,0.30033420203732897,0.3237154537796985,266
522,0.2466908804312628,0.3087139043396174,0.3339686828903065,301
523,0.2337885578131195,0.2853982859120177,0.3100922574296808,269
524,0.2195814158586158,0.277723606993886,0.306464594352574,260
525,0.23695857096352965,0.30204876367444583,0.33247894496813446,264
526,0.2600867460880185,0.3207463669480786,0.3397972511480355,259
527,0.2675830213135484,0.3279549453729452,0.3457936104342875,285
528,0.22406144205798395,0.2846794341633278,0.3063644805576582,284
529,0.2231776545768301,0.28193076468083134,0.3042685726693187,280
530,0.22504624103699977,0.2856657918629366,0.30668668632525836,276
531,0.2125920592090006,0.2706436980553844,0.2932019589525325,245
532,0.222305998285177,0.2785574050284445,0.3027169625212638,267
533,0.2227199369335751,0.2797188391817147,0.3058201828173736,252
534,0.2243189748024541,0.2798873913452574,0.30668668632525836,270
535,0.2232117261354667,0.2792287072966746,0.3100922574296808,262
536,0.2466908804312628,0.3091446466503045,0.314132726882343,297
537,0.2475169164389699,0.3087139043396174,0.3182846657171155,289
538,0.2331667147670941,0.2922321550118127,0.3317954914632957,270
539,0.2295689729788875,0.2913044791597471,0.3100922574296808,278
540,0.2475169164389699,0.3140241860645946,0.3326397646085046,275
541,0.2479825925621485,0.3140241860645946,0.318822931629464,309
542,0.2247201724713354,0.27904706822242453,0.3025509047387735,282
543,0.2640602369343833,0.3248152957166375,0.3573664520488636,270
544,0.2283572229168268,0.2798738357434901,0.3058201828173736,289
545,0.2198459376700545,0.2748250936264902,0.2951025413880453,277
546,0.2337885578131195,0.2922321550118127,0.3069087782979427,281
547,0.2198459376700545,0.2763191674385685,0.3027169625212638,267
548,0.2475169164389699,0.3087139043396174,0.3182846657171155,281
549,0.23347763629010682,0.2922321550118127,0.31348523878830836,268
550,0.2283572229168268,0.2913044791597471,0.3096279725491575,265
551,0.222305998285177,0.2778635873389679,0.3056522978479856,269
552,0.22406144205798395,0.28424669401527375,0.306464594352574,282
553,0.2227199369335751,0.2785574050284445,0.306464594352574,259
554,0.2331667147670941,0.2922321550118127,0.3237154537796985,270
555,0.23813766282510296,0.3031004753118667,0.3317954914632957,262
556,0.24969194139511475,0.3087139043396174,0.3325831437287708,272
557,0.24710389843511635,0.3087139043396174,0.33289949699673854,270
558,0.2243189748024541,0.2845328056159096,0.3058201828173736,253
559,0.2758243872344376,0.3429291873260812,0.352299362191514,281
560,0.2237653504689604,0.2863846436116265,0.3133480325419154,272
561,0.2331667147670941,0.300997052037025,0.318822931629464,263
562,0.24424920202422318,0.3061225609810856,0.3325831437287708,274
563,0.2211730155283015,0.2778635873389679,0.30066888241042133,282
564,0.2519862271506376,0.3140241860645946,0.3325831437287708,273
565,0.2238039093135138,0.2853982859120177,0.3124603008240177,273
566,0.2225513998401464,0.2789206831769446,0.3007749257082882,291
567,0.2283572229168268,0.2919804310767402,0.318822931629464,261
568,0.2405158114862979,0.3031004753118667,0.3063644805576582,322
569,0.23813766282510296,0.2964000428228455,0.314132726882343,258
570,0.2295689729788875,0.2897856256043002,0.3133480325419154,259
571,0.2225513998401464,0.2839605824146379,0.3082683754235501,262
572,0.22896309794785716,0.2798738357434901,0.3057362403326796,258
573,0.22686476625974544,0.287591955758159,0.3082683754235501,276
574,0.2479825925621485,0.3091446466503045,0.328607975929933,309
575,0.22451957363689476,0.2845328056159096,0.3055726333563632,292
576,0.22288156298780654,0.28264961642952124,0.3063644805576582,258
577,0.2405158114862979,0.30033420203732897,0.3159535553759084,270
578,0.243720653795614,0.30590718982574205,0.331899690223932,276
579,0.2475169164389699,0.3091446466503045,0.318822931629464,283
580,0.2675830213135484,0.3222769186462846,0.3339897366429449,302
581,0.2295689729788875,0.2873710013112353,0.3069087782979427,269
582,0.2405158114862979,0.299671352037633,0.314132726882343,287
583,0.2227199369335751,0.2853982859120177,0.3055726333563632,283
584,0.2198459376700545,0.2731890810795418,0.2908113356319033,269
585,0.2242620408924246,0.2853982859120177,0.3133480325419154,250
586,0.2283572229168268,0.2897856256043002,0.3096279725491575,275
587,0.23477403598851376,0.3013859136747499,0.3299121063245131,278
588,0.22250426330019524,0.2789206831769446,0.3056964080868684,276
589,0.2243189748024541,0.2795367314164046,0.2989842438071778,261
590,0.2209140722782021,0.2839605824146379,0.306464594352574,261
591,0.2311241001150748,0.29054505238202366,0.3133480325419154,274
592,0.2519862271506376,0.3175159416037659,0.3339686828903065,277
593,0.235759514163908,0.300997052037025,0.3182846657171155,277
594,0.2253723096026641,0.2853982859120177,0.3124603008240177,233
595,0.2243189748024541,0.2839605824146379,0.3100922574296808,249
596,0.24063311932313153,0.300997052037025,0.3326114541686377,268
597,0.2253723096026641,0.2829642031698399,0.3069087782979427,272
598,0.2295689729788875,0.2913044791597471,0.3133480325419154,293
599,0.2670031859747757,0.3222396614582293,0.3339897366429449,295
600,0.2155281808655819,0.2663854599673472,0.2881366731751535,271
601,0.22747064129077582,0.29054505238202366,0.318822931629464,240
602,0.2225513998401464,0.2799009469470248,0.3069087782979427,281
603,0.2405158114862979,0.293128733608058,0.318822931629464,275
604,0.2198459376700545,0.2785574050284445,0.3007749257082882,277
605,0.2748923129536655,0.3347008939185135,0.3571840639575858,321
606,0.2331667147670941,0.293128733608058,0.3312162367190932,277
607,0.2748923129536655,0.3269394040180634,0.3508165348406453,299
608,0.2382549706619366,0.2966146035244188,0.318822931629464,276
609,0.2295689729788875,0.2913044791597471,0.3076401351985716,300
610,0.2337885578131195,0.29595175352472286,0.3096279725491575,278
611,0.24998440985639306,0.30892927549496096,0.3061423885849738,292
612,0.2247201724713354,0.2873710013112353,0.3056522978479856,275
613,0.2311241001150748,0.29268044430993534,0.3136224450347014,280
614,0.24197244246607474,0.303974364214985,0.3317954914632957,260
615,0.25767632349563907,0.3207463669480786,0.3334242477859789,284
616,0.2295689729788875,0.2913044791597471,0.314132726882343,265
617,0.22458810945808894,0.2760754836851585,0.30561246560217437,262
618,0.2675830213135484,0.3201679652089314,0.3339686828903065,289
619,0.2253723096026641,0.2845328056159096,0.3069087782979427,273
620,0.2331667147670941,0.2921062930442765,0.31185735123219105,272
621,0.27463612155031414,0.3423172160817207,0.35199399161953926,280
622,0.2479825925621485,0.3176659554135705,0.3323747462074982,271
623,0.2247201724713354,0.2846794341633278,0.30668668632525836,270
624,0.24570583300400006,0.3084956403659772,0.3299121063245131,260
625,0.2133574269194609,0.2748250936264902,0.3007749257082882,253
626,0.2670031859747757,0.3188419534063487,0.3339686828903065,272
627,0.2311241001150748,0.2922321550118127,0.3182846657171155,269
628,0.2311241001150748,0.2919804310767402,0.3096279725491575,269
629,0.27206367534717585,0.3387185155319758,0.3521042304342582,260
630,0.2238039093135138,0.2799009469470248,0.306464594352574,275
631,0.23245632896409715,0.293128733608058,0.31329651385318036,270
632,0.2519862271506376,0.3175159416037659,0.3397972511480355,297
633,0.2519862271506376,0.3175159416037659,0.3325831437287708,267
634,0.222305998285177,0.2763191674385685,0.3029799609453225,275
635,0.2466908804312628,0.3176659554135705,0.34714331196298703,292
636,0.2670031859747757,0.3222769186462846,0.3473347520596286,262
637,0.2331667147670941,0.2922321550118127,0.306464594352574,271
638,0.2407504271599652,0.30204876367444583,0.3325072554080014,268
639,0.2479825925621485,0.3176659554135705,0.3454107302410044,265
640,0.2187750367540808,0.2709672403179537,0.29245332030890414,272
641,0.22497078630203315,0.2853982859120177,0.3094624475882959,250
642,0.2412251972975854,0.30590718982574205,0.3334242477859789,246
643,0.22263566838686077,0.2792287072966746,0.30284846173329316,280
644,0.23034653654698117,0.29582589155718664,0.3237154537796985,264
645,0.2232117261354667,0.2795367314164046,0.2995291761211838,289
646,0.2420897503029084,0.30568892585210183,0.3323747462074982,262
647,0.22406144205798395,0.2839605824146379,0.30668668632525836,274
648,0.22529685486769752,0.28496554576396366,0.3098601149894191,278
649,0.2337885578131195,0.2964000428228455,0.3237154537796985,256
650,0.2420897503029084,0.30568892585210183,0.3317954914632957,258
651,0.2560598180165894,0.3091446466503045,0.3312162367190932,295
652,0.2407504271599652,0.300997052037025,0.318822931629464,291
653,0.2434290734458516,0.308277376392337,0.3334242477859789,279
654,0.2405158114862979,0.300997052037025,0.318822931629464,277
655,0.2295689729788875,0.2845328056159096,0.3069087782979427,265
656,0.2227199369335751,0.2789206831769446,0.3027169625212638,277
657,0.251401290228081,0.3091446466503045,0.3138775859585222,282
658,0.2331667147670941,0.2922321550118127,0.3096279725491575,272
659,0.2247201724713354,0.2799009469470248,0.2995291761211838,287
660,0.2311241001150748,0.2922321550118127,0.3133480325419154,259
661,0.2224571267602441,0.2785574050284445,0.30431612939665403,258
662,0.235759514163908,0.300997052037025,0.3182846657171155,277
663,0.2733268943151495,0.3427361371454381,0.3669306638650284,276
664,0.28025924006415376,0.3328850846447934,0.3483050726374664,304
665,0.22896309794785716,0.2863846436116265,0.30605844610027977,294
666,0.2675830213135484,0.32763568048594005,0.3519090986770024,302
667,0.2176595209971075,0.27691955564268844,0.3007749257082882,276
668,0.25402302258361353,0.3223141758343399,0.3508165348406453,278
669,0.2227199369335751,0.2789206831769446,0.303690611028011,282
670,0.2232117261354667,0.2799009469470248,0.3029799609453225,289
671,0.2405158114862979,0.29811460445996235,0.3136224450347014,288
672,0.2475169164389699,0.3091446466503045,0.328607975929933,239
673,0.2193168940471771,0.2749946641707799,0.295275667688457,271
674,0.22714457272511146,0.29164245511824366,0.3096279725491575,276
675,0.24197244246607474,0.30568892585210183,0.3312162367190932,268
676,0.2253723096026641,0.2873710013112353,0.3100922574296808,263
677,0.2537305541223352,0.3201679652089314,0.33247894496813446,260
678,0.2225513998401464,0.2785574050284445,0.3018085886996588,289
679,0.251401290228081,0.3175909485086682,0.3330320061972417,272
680,0.2479825925621485,0.3091446466503045,0.3182846657171155,279
681,0.2295689729788875,0.2897856256043002,0.3100922574296808,303
682,0.2475169164389699,0.3176659554135705,0.3397972511480355,255
683,0.2227199369335751,0.2795367314164046,0.306464594352574,257
684,0.2176229462085752,0.2731890810795418,0.2908113356319033,245
685,0.24975157179480376,0.31577006383418027,0.33327591330953865,290
686,0.21286866130307394,0.2731890810795418,0.30015205091473596,262
687,0.2229658315345209,0.2795367314164046,0.30605844610027977,264
688,0.2331667147670941,0.2922321550118127,0.3133480325419154,263
689,0.251401290228081,0.3175159416037659,0.3334242477859789,279
690,0.2519862271506376,0.3175159416037659,0.3339897366429449,301
691,0.2560598180165894,0.3207463669480786,0.3326397646085046,289
692,0.2224571267602441,0.2795367314164046,0.3055726333563632,269
693,0.22107596797761575,0.2749946641707799,0.3007749257082882,294
694,0.22263566838686077,0.2792287072966746,0.3041846301846247,262
695,0.25574401815804976,0.3087139043396174,0.33247894496813446,288
696,0.2405158114862979,0.2964000428228455,0.331899690223932,280
697,0.2252214001327309,0.2897856256043002,0.3100922574296808,295
698,0.2407504271599652,0.3031004753118667,0.3326397646085046,295
699,0.23477403598851376,0.293128733608058,0.318822931629464,290
700,0.2479825925621485,0.3222396614582293,0.3334242477859789,265
701,0.2237653504689604,0.2868731040094691,0.3098601149894191,254
702,0.2434290734458516,0.308277376392337,0.328607975929933,273
703,0.2313678438729908,0.2921062930442765,0.3082683754235501,292
704,0.220040032771426,0.2703259432191322,0.2908113356319033,263
705,0.2434290734458516,0.308277376392337,0.34260399069451997,254
706,0.2405158114862979,0.293128733608058,0.31348523878830836,282
707,0.235759514163908,0.299671352037633,0.3136224450347014,273
708,0.2253723096026641,0.2853982859120177,0.3096279725491575,269
709,0.23695857096352965,0.2966146035244188,0.318822931629464,262
710,0.220040032771426,0.2749946641707799,0.2951025413880453,269
711,0.2243189748024541,0.2845328056159096,0.3133480325419154,269
712,0.2283572229168268,0.2919804310767402,0.3133480325419154,269
713,0.2232117261354667,0.2789206831769446,0.3055726333563632,273
714,0.2227199369335751,0.2798738357434901,0.306464594352574,263
715,0.2242620408924246,0.28496554576396366,0.3096279725491575,266
716,0.2675830213135484,0.3258880432951644,0.3488758936849697,294
717,0.2253723096026641,0.2908830283405202,0.3159535553759084,276
718,0.2475169164389699,0.3087139043396174,0.328607975929933,293
719,0.25767632349563907,0.32045716607850505,0.3473347520596286,264
720,0.2311241001150748,0.2922321550118127,0.3096279725491575,263
721,0.2337885578131195,0.2922321550118127,0.3133480325419154,257
722,0.236841263126696,0.2970628928225415,0.3137403797121292,280
723,0.2670031859747757,0.3279549453729452,0.3457936104342875,285
724,0.2252214001327309,0.2853982859120177,0.3096279725491575,297
725,0.2337885578131195,0.299671352037633,0.318822931629464,263
726,0.2311241001150748,0.2922321550118127,0.318822931629464,305
727,0.2627361016291179,0.31158441635744955,0.32183826877155547,282
728,0.2420897503029084,0.30568892585210183,0.3312162367190932,292
729,0.2675184568777619,0.3304200150088693,0.3503940473264416,246
730,0.2337885578131195,0.299671352037633,0.318822931629464,273
731,0.2680337277807481,0.3347008939185135,0.3520788845620762,272
732,0.251401290228081,0.3175159416037659,0.3454107302410044,285
733,0.2311241001150748,0.2919804310767402,0.314132726882343,267
734,0.2758243872344376,0.3427361371454381,0.3488758936849697,297
735,0.2252214001327309,0.2839605824146379,0.3069087782979427,273
736,0.27038205566759954,0.32149301420315396,0.33689349389549017,294
737,0.2420897503029084,0.30568892585210183,0.31620869629972925,282
738,0.22451957363689476,0.2822168762814672,0.3060186138544686,266
739,0.24063311932313153,0.30033420203732897,0.3182846657171155,278
740,0.22497078630203315,0.2795367314164046,0.3041447979388135,282
741,0.2466908804312628,0.31158441635744955,0.3305955598293519,258
742,0.26343792514411857,0.3235754292033026,0.3516271794208375,282
743,0.2295689729788875,0.2913044791597471,0.3136224450347014,289
744,0.2238039093135138,0.2845328056159096,0.3133480325419154,291
745,0.2475169164389699,0.3140241860645946,0.3397972511480355,271
746,0.2560598180165894,0.3201679652089314,0.3397972511480355,265
747,0.2675830213135484,0.3201679652089314,0.3339686828903065,295
748,0.2519862271506376,0.3207463669480786,0.3457936104342875,291
749,0.2556395280626632,0.3176659554135705,0.3326114541686377,290
750,0.2434290734458516,0.308277376392337,0.314132726882343,289
751,0.2229658315345209,0.2785574050284445,0.30015205091473596,316
752,0.2295689729788875,0.2897856256043002,0.318822931629464,275
753,0.2516937586893593,0.3175909485086682,0.3330320061972417,304
754,0.2371521846497087,0.293128733608058,0.3117201449857981,280
755,0.26780837454714823,0.3279549453729452,0.3610435418390652,284
756,0.25402302258361353,0.32149301420315396,0.34560217033764595,262
757,0.25939795982285363,0.31891696031125094,0.3336964653381427,256
758,0.251401290228081,0.3091446466503045,0.3312162367190932,285
759,0.2477497545005592,0.31577006383418027,0.33247894496813446,268
760,0.2231776545768301,0.2798873913452574,0.30440007188134804,268
761,0.22896309794785716,0.2897856256043002,0.31348523878830836,250
762,0.2232117261354667,0.2789206831769446,0.3182846657171155,247
763,0.24063311932313153,0.300997052037025,0.3317954914632957,280
764,0.27266309540983186,0.33379298928165346,0.3547417130745499,266
765,0.25767632349563907,0.3175159416037659,0.33327591330953865,286
766,0.2331667147670941,0.2922321550118127,0.3096279725491575,272
767,0.2283572229168268,0.2897856256043002,0.3124603008240177,255
768,0.2224571267602441,0.2839605824146379,0.3069087782979427,275
769,0.2434290734458516,0.308277376392337,0.3323747462074982,260
770,0.2560598180165894,0.3091446466503045,0.3325831437287708,283
771,0.2243189748024541,0.2795367314164046,0.3055726333563632,281
772,0.243720653795614,0.30590718982574205,0.3237154537796985,266
773,0.2337885578131195,0.299671352037633,0.31855379867328976,268
774,0.2295689729788875,0.2873710013112353,0.3124603008240177,319
775,0.2450599769385572,0.3084956403659772,0.3323747462074982,266
776,0.2311241001150748,0.2868731040094691,0.3058201828173736,262
777,0.22896309794785716,0.28857831345776774,0.3133480325419154,284
778,0.2331667147670941,0.2922321550118127,0.3133480325419154,269
779,0.2248456422025591,0.2778635873389679,0.3055726333563632,270
780,0.24063311932313153,0.300997052037025,0.33247894496813446,272
781,0.2253723096026641,0.29054505238202366,0.3164778292559035,274
782,0.2450599769385572,0.3084956403659772,0.32559883891848107,278
783,0.235759514163908,0.3031004753118667,0.314132726882343,293
784,0.2247201724713354,0.2853982859120177,0.3124603008240177,269
785,0.2295689729788875,0.2913044791597471,0.3058201828173736,265
786,0.2253723096026641,0.2897856256043002,0.3096279725491575,269
787,0.25767632349563907,0.32353817201524737,0.34560217033764595,250
788,0.25402302258361353,0.31577006383418027,0.3339897366429449,282
789,0.2337885578131195,0.299671352037633,0.3237154537796985,272
790,0.2475169164389699,0.3140241860645946,0.3339686828903065,281
791,0.2237653504689604,0.2856657918629366,0.3085005178638117,246
792,0.22326192312354445,0.2775880839067587,0.3042762971508428,280
793,0.2295689729788875,0.2913044791597471,0.31329651385318036,266
794,0.2675830213135484,0.32149301420315396,0.34260399069451997,282
795,0.2434290734458516,0.308277376392337,0.3330320061972417,258
796,0.24063311932313153,0.30033420203732897,0.32344632082352426,254
797,0.24197244246607474,0.303974364214985,0.3138775859585222,268
798,0.2405158114862979,0.300997052037025,0.3182846657171155,281
799,0.2477497545005592,0.31577006383418027,0.3397972511480355,264
800,0.22896309794785716,0.2897856256043002,0.3096279725491575,280
801,0.2450599769385572,0.3084956403659772,0.3325072554080014,284
802,0.2731810900216507,0.3347008939185135,0.3520788845620762,273
803,0.21425135835283987,0.2749946641707799,0.2932019589525325,280
804,0.23860881562948555,0.30568892585210183,0.3317954914632957,254
805,0.22497078630203315,0.28595190346357247,0.3100922574296808,286
806,0.2405158114862979,0.3031004753118667,0.3323747462074982,275
807,0.24424920202422318,0.3044079993439688,0.3237154537796985,262
808,0.2331667147670941,0.2922321550118127,0.3164778292559035,244
809,0.2479825925621485,0.3091446466503045,0.3100922574296808,291
810,0.2253723096026641,0.28857831345776774,0.31290416668296656,260
811,0.235759514163908,0.300997052037025,0.3124603008240177,255
812,0.235759514163908,0.300997052037025,0.3182846657171155,269
813,0.2252214001327309,0.2845328056159096,0.306464594352574,271
814,0.2466908804312628,0.3087139043396174,0.3323747462074982,283
815,0.2150126607494858,0.2703259432191322,0.2930285561749555,269
816,0.2675830213135484,0.3207463669480786,0.3457936104342875,269
817,0.251401290228081,0.31333029412703517,0.31620869629972925,274
818,0.2434290734458516,0.308277376392337,0.3325831437287708,266
819,0.2479825925621485,0.3175909485086682,0.3330036957573749,274
820,0.2295689729788875,0.2919804310767402,0.306464594352574,309
821,0.222305998285177,0.2792287072966746,0.30284846173329316,288
822,0.2227199369335751,0.2785574050284445,0.2995291761211838,259
823,0.2337885578131195,0.2964000428228455,0.3159535553759084,274
824,0.2675830213135484,0.32045716607850505,0.347902388783723,280
825,0.2247201724713354,0.2853982859120177,0.3096279725491575,261
826,0.251401290228081,0.3175159416037659,0.3339686828903065,273
827,0.2627361016291179,0.3222396614582293,0.34714331196298703,282
828,0.2331667147670941,0.2919804310767402,0.3096279725491575,305
829,0.235759514163908,0.3031004753118667,0.3136224450347014,251
830,0.2283572229168268,0.2863846436116265,0.3250195841742786,256
831,0.2225513998401464,0.2839605824146379,0.3069087782979427,247
832,0.2407504271599652,0.300997052037025,0.3182846657171155,274
833,0.2247201724713354,0.2873710013112353,0.3069087782979427,279
834,0.2519862271506376,0.3201679652089314,0.3454107302410044,251
835,0.23214540744108447,0.2921062930442765,0.31290416668296656,266
836,0.2232117261354667,0.2798738357434901,0.3056522978479856,263
837,0.2331667147670941,0.2922321550118127,0.3096279725491575,281
838,0.2209140722782021,0.2795367314164046,0.3058201828173736,269
839,0.23167876539600352,0.29164245511824366,0.3136224450347014,294
840,0.2337885578131195,0.293128733608058,0.314132726882343,277
841,0.2407504271599652,0.3031004753118667,0.3312162367190932,292
842,0.2232117261354667,0.2799009469470248,0.3007749257082882,268
843,0.26729310364416203,0.3279549453729452,0.3498462142628075,270
844,0.2405158114862979,0.299671352037633,0.3312162367190932,275
845,0.21904596540062896,0.2745093707676341,0.295462314726445,272
846,0.2238039093135138,0.2799009469470248,0.3055726333563632,269
847,0.251401290228081,0.3175159416037659,0.3182846657171155,267
848,0.27206367534717585,0.33379298928165346,0.3547417130745499,270
849,0.2560598180165894,0.3175909485086682,0.3336964653381427,266
850,0.222305998285177,0.2749946641707799,0.2992567099641808,290
851,0.2614114238585682,0.3175159416037659,0.3339686828903065,272
852,0.22497078630203315,0.28967571619398774,0.30431612939665403,274
853,0.2405158114862979,0.3031004753118667,0.3312162367190932,283
854,0.2225513998401464,0.2798738357434901,0.3069087782979427,247
855,0.2670031859747757,0.3223141758343399,0.3503940473264416,271
856,0.2337885578131195,0.299671352037633,0.31855379867328976,266
857,0.2253723096026641,0.2919804310767402,0.328607975929933,255
858,0.2243189748024541,0.2853982859120177,0.3130413729293595,254
859,0.2243189748024541,0.2913044791597471,0.314132726882343,269
860,0.2311241001150748,0.2922321550118127,0.3096279725491575,273
861,0.25402302258361353,0.31891696031125094,0.3330036957573749,278
862,0.22451957363689476,0.2839605824146379,0.3100922574296808,258
863,0.2675830213135484,0.3222396614582293,0.3339897366429449,279
864,0.2114571778047118,0.2703259432191322,0.2918780844428528,255
865,0.251401290228081,0.3176659554135705,0.3339686828903065,283
866,0.25920223810142834,0.32681572579643603,0.35115157300172195,236
867,0.2155281808655819,0.27384922592358796,0.2995291761211838,274
868,0.2187750367540808,0.2763191674385685,0.295275667688457,279
869,0.2252214001327309,0.2798873913452574,0.3056964080868684,286
870,0.25402302258361353,0.3222396614582293,0.33968970656565545,244
871,0.2371521846497087,0.299671352037633,0.3237154537796985,250
872,0.2651595614713331,0.3199528084358999,0.34811363254082484,286
873,0.2434290734458516,0.308277376392337,0.3334242477859789,254
874,0.2614114238585682,0.32353817201524737,0.34260399069451997,260
875,0.24547299494241076,0.3084956403659772,0.3331717145489024,256
876,0.2475169164389699,0.3140241860645946,0.3299121063245131,268
877,0.2466908804312628,0.3087139043396174,0.3325831437287708,277
878,0.2176229462085752,0.2756244365594896,0.295275667688457,263
879,0.2232117261354667,0.28191720907906404,0.3027169625212638,268
880,0.2331667147670941,0.2922321550118127,0.3133480325419154,285
881,0.23813766282510296,0.293128733608058,0.31348523878830836,284
882,0.22288156298780654,0.28193076468083134,0.3058201828173736,266
883,0.2627361016291179,0.3222769186462846,0.34560217033764595,262
884,0.2479825925621485,0.3201679652089314,0.3339897366429449,237
885,0.2209140722782021,0.2798738357434901,0.3027169625212638,273
886,0.251401290228081,0.3175159416037659,0.3325831437287708,271
887,0.2560598180165894,0.3175159416037659,0.3334242477859789,260
888,0.22497078630203315,0.2863846436116265,0.3100922574296808,270
889,0.222305998285177,0.277934992751497,0.3055726333563632,278
890,0.2311241001150748,0.2919804310767402,0.3182846657171155,273
891,0.2627361016291179,0.3235754292033026,0.3398916735386162,262
892,0.24710389843511635,0.3087139043396174,0.3339686828903065,256
893,0.235759514163908,0.293128733608058,0.3136224450347014,279
894,0.21764123360284135,0.2760754836851585,0.3018085886996588,252
895,0.2283572229168268,0.2846794341633278,0.3063644805576582,254
896,0.2434290734458516,0.308277376392337,0.318822931629464,267
897,0.23034653654698117,0.29164245511824366,0.3138775859585222,264
898,0.21994298522074024,0.27904706822242453,0.30284846173329316,288
899,0.218198991481328,0.2753095503651347,0.2918780844428528,278
900,0.2331667147670941,0.2922321550118127,0.318822931629464,261
901,0.21904596540062896,0.27642284912469794,0.3042762971508428,246
902,0.235759514163908,0.3031004753118667,0.3325831437287708,271
903,0.25402302258361353,0.3212038133335804,0.3339792097666257,288
904,0.2311241001150748,0.2853982859120177,0.3096279725491575,277
905,0.23347763629010682,0.299671352037633,0.3182846657171155,272
